_id,agrupamento,desvio_padrao,duvida,fonte,id_estudante,id_fonte,id_questionario,media_duvida,método
6308d8931cadee1d899eb53e,False,null,37,EV4,5,39,5,null,casos
6308d8931cadee1d899eb53f,False,null,24,EV5,5,39,5,null,casos
6308d8931cadee1d899eb540,False,10.684568311354464,99,questao,5,39,5,19.8,casos
6308d8941cadee1d899eb541,False,null,3,EF1,5,40,5,null,casos
6308d8941cadee1d899eb542,False,0,3,questao,5,40,5,3,casos
6308d8941cadee1d899eb543,False,null,3,EF1,5,41,5,null,casos
6308d8941cadee1d899eb544,False,0,3,questao,5,41,5,3,casos
6308d8941cadee1d899eb545,False,81.26574366699661,617,3,5,Média,5,38.5625,casos
6308d8991cadee1d899eb56e,False,null,4,EV1,4,38,5,null,casos
6308d8991cadee1d899eb56f,False,null,1,EV2,4,38,5,null,casos
6308d8991cadee1d899eb570,False,null,1,EV3,4,38,5,null,casos
6308d8991cadee1d899eb571,False,null,1,EV4,4,38,5,null,casos
6308d8991cadee1d899eb572,False,null,1,EV5,4,38,5,null,casos
6308d8991cadee1d899eb573,False,1.2000000000000002,8,questao,4,38,5,1.6,casos
6308d8991cadee1d899eb574,False,null,12,EV1,4,39,5,null,casos
6308d89a1cadee1d899eb575,False,null,5,EV2,4,39,5,null,casos
6308d89a1cadee1d899eb576,False,null,9,EV3,4,39,5,null,casos
6308d89a1cadee1d899eb577,False,null,9,EV4,4,39,5,null,casos
6308d89a1cadee1d899eb578,False,null,4,EV5,4,39,5,null,casos
6308d89a1cadee1d899eb579,False,2.925747767665559,39,questao,4,39,5,7.8,casos
6308d89a1cadee1d899eb57a,False,null,10,EF1,4,40,5,null,casos
6308d89a1cadee1d899eb57b,False,0,10,questao,4,40,5,10,casos
6308d89a1cadee1d899eb57c,False,null,4,EF1,4,41,5,null,casos
6308d89a1cadee1d899eb57d,False,0,4,questao,4,41,5,4,casos
6308d89a1cadee1d899eb57e,False,24.32816012360984,246,3,4,Média,5,15.375,casos
6308d89f1cadee1d899eb5a7,False,null,1,EV1,6,38,5,null,casos
6308d89f1cadee1d899eb5a8,False,null,1,EV2,6,38,5,null,casos
6308d89f1cadee1d899eb5a9,False,null,1,EV3,6,38,5,null,casos
6308d89f1cadee1d899eb5aa,False,null,1,EV4,6,38,5,null,casos
6308d89f1cadee1d899eb5ab,False,null,1,EV5,6,38,5,null,casos
6308d89f1cadee1d899eb5ac,False,0,5,questao,6,38,5,1,casos
6308d89f1cadee1d899eb5ad,False,null,1,EV1,6,39,5,null,casos
6308d89f1cadee1d899eb5ae,False,null,1,EV2,6,39,5,null,casos
6308d8a01cadee1d899eb5af,False,null,1,EV3,6,39,5,null,casos
6308d8a01cadee1d899eb5b0,False,null,1,EV4,6,39,5,null,casos
6308d8a01cadee1d899eb5b1,False,null,1,EV5,6,39,5,null,casos
6308d8a01cadee1d899eb5b2,False,0,5,questao,6,39,5,1,casos
6308d8a01cadee1d899eb5b3,False,null,1,EF1,6,40,5,null,casos
6308d8a01cadee1d899eb5b4,False,0,1,questao,6,40,5,1,casos
6308d8a01cadee1d899eb5b5,False,null,1,EF1,6,41,5,null,casos
6308d8a01cadee1d899eb5b6,False,0,1,questao,6,41,5,1,casos
6308d8a01cadee1d899eb5b7,False,10.105498194052583,135,3,6,Média,5,8.4375,casos
6308d8a51cadee1d899eb5e0,False,null,98,EV1,7,38,5,null,casos
6308d8a51cadee1d899eb5e1,False,null,67,EV2,7,38,5,null,casos
6308d8a51cadee1d899eb5e2,False,null,95,EV3,7,38,5,null,casos
6308d8a51cadee1d899eb5e3,False,null,178,EV4,7,38,5,null,casos
6308d8a51cadee1d899eb5e4,False,null,158,EV5,7,38,5,null,casos
6308d8a51cadee1d899eb5e5,False,41.76793028149707,596,questao,7,38,5,119.2,casos
6308d8a51cadee1d899eb5e6,False,null,16,EV1,7,39,5,null,casos
6308d8a61cadee1d899eb5e7,False,null,17,EV2,7,39,5,null,casos
6308d8a61cadee1d899eb5e8,False,null,9,EV3,7,39,5,null,casos
6308d8a61cadee1d899eb5e9,False,null,25,EV4,7,39,5,null,casos
6308d8a61cadee1d899eb5ea,False,null,4,EV5,7,39,5,null,casos
6308d8a61cadee1d899eb5eb,False,7.19444229944198,71,questao,7,39,5,14.2,casos
6308d8a61cadee1d899eb5ec,False,null,15,EF1,7,40,5,null,casos
6308d8a61cadee1d899eb5ed,False,0,15,questao,7,40,5,15,casos
6308d8a61cadee1d899eb5ee,False,null,100,EF1,7,41,5,null,casos
6308d8a61cadee1d899eb5ef,False,0,100,questao,7,41,5,100,casos
6308d8a61cadee1d899eb5f0,False,139.29465172791095,1056,3,7,Média,5,66,casos
6308d8ab1cadee1d899eb619,False,null,24,EV1,9,38,5,null,casos
6308d8ab1cadee1d899eb61a,False,null,17,EV2,9,38,5,null,casos
6308d8ab1cadee1d899eb61b,False,null,13,EV3,9,38,5,null,casos
6308d8ab1cadee1d899eb61c,False,null,46,EV4,9,38,5,null,casos
6308d8ab1cadee1d899eb61d,False,null,56,EV5,9,38,5,null,casos
6308d8ab1cadee1d899eb61e,False,16.845177351396455,156,questao,9,38,5,31.2,casos
6308d8ab1cadee1d899eb61f,False,null,4,EV1,9,39,5,null,casos
6308d8ab1cadee1d899eb620,False,null,1,EV2,9,39,5,null,casos
6308d8ab1cadee1d899eb621,False,null,5,EV3,9,39,5,null,casos
6308d8ac1cadee1d899eb622,False,null,5,EV4,9,39,5,null,casos
6308d8ac1cadee1d899eb623,False,null,1,EV5,9,39,5,null,casos
6308d8ac1cadee1d899eb624,False,1.8330302779823358,16,questao,9,39,5,3.2,casos
6308d8ac1cadee1d899eb625,False,null,2,EF1,9,40,5,null,casos
6308d8ac1cadee1d899eb626,False,0,2,questao,9,40,5,2,casos
6308d8ac1cadee1d899eb627,False,null,6,EF1,9,41,5,null,casos
6308d8ac1cadee1d899eb628,False,0,6,questao,9,41,5,6,casos
6308d8ac1cadee1d899eb629,False,36.07284297085551,304,3,9,Média,5,19,casos
6308d8b11cadee1d899eb652,False,null,1,EV1,10,38,5,null,casos
6308d8b11cadee1d899eb653,False,null,1,EV2,10,38,5,null,casos
6308d8b11cadee1d899eb654,False,null,1,EV3,10,38,5,null,casos
6308d8b11cadee1d899eb655,False,null,1,EV4,10,38,5,null,casos
6308d8b11cadee1d899eb656,False,null,1,EV5,10,38,5,null,casos
6308d8b11cadee1d899eb657,False,0,5,questao,10,38,5,1,casos
6308d8b11cadee1d899eb658,False,null,1,EV1,10,39,5,null,casos
6308d8b11cadee1d899eb659,False,null,1,EV2,10,39,5,null,casos
6308d8b11cadee1d899eb65a,False,null,1,EV3,10,39,5,null,casos
6308d8b11cadee1d899eb65b,False,null,1,EV4,10,39,5,null,casos
6308d8b21cadee1d899eb65c,False,null,1,EV5,10,39,5,null,casos
6308d8b21cadee1d899eb65d,False,0,5,questao,10,39,5,1,casos
6308d8b21cadee1d899eb65e,False,null,1,EF1,10,40,5,null,casos
6308d8b21cadee1d899eb65f,False,0,1,questao,10,40,5,1,casos
6308d8b21cadee1d899eb660,False,null,1,EF1,10,41,5,null,casos
6308d8b21cadee1d899eb661,False,0,1,questao,10,41,5,1,casos
6308d8b21cadee1d899eb662,False,1.79843682124227,38,3,10,Média,5,2.375,casos
6308d8b61cadee1d899eb68b,False,null,1,EV1,11,38,5,null,casos
6308d8b71cadee1d899eb68c,False,null,1,EV2,11,38,5,null,casos
6308d8b71cadee1d899eb68d,False,null,1,EV3,11,38,5,null,casos
6308d8b71cadee1d899eb68e,False,null,1,EV4,11,38,5,null,casos
6308d8b71cadee1d899eb68f,False,null,1,EV5,11,38,5,null,casos
6308d8b71cadee1d899eb690,False,0,5,questao,11,38,5,1,casos
6308d8b71cadee1d899eb691,False,null,1,EV1,11,39,5,null,casos
6308d8b71cadee1d899eb692,False,null,1,EV2,11,39,5,null,casos
6308d8b71cadee1d899eb693,False,null,1,EV3,11,39,5,null,casos
6308d8b71cadee1d899eb694,False,null,1,EV4,11,39,5,null,casos
6308d8b71cadee1d899eb695,False,null,1,EV5,11,39,5,null,casos
6308d8b71cadee1d899eb696,False,0,5,questao,11,39,5,1,casos
6308d8b71cadee1d899eb697,False,null,1,EF1,11,40,5,null,casos
6308d8b81cadee1d899eb698,False,0,1,questao,11,40,5,1,casos
6308d8b81cadee1d899eb699,False,null,1,EF1,11,41,5,null,casos
6308d8b81cadee1d899eb69a,False,0,1,questao,11,41,5,1,casos
6308d8b81cadee1d899eb69b,False,5.314705424574348,57,3,11,Média,5,3.5625,casos
6308d8bc1cadee1d899eb6c4,False,null,28,EV1,12,38,5,null,casos
6308d8bc1cadee1d899eb6c5,False,null,41,EV2,12,38,5,null,casos
6308d8bc1cadee1d899eb6c6,False,null,31,EV3,12,38,5,null,casos
6308d8bd1cadee1d899eb6c7,False,null,32,EV4,12,38,5,null,casos
6308d8bd1cadee1d899eb6c8,False,null,36,EV5,12,38,5,null,casos
6308d8bd1cadee1d899eb6c9,False,4.498888751680797,168,questao,12,38,5,33.6,casos
6308d8bd1cadee1d899eb6ca,False,null,18,EV1,12,39,5,null,casos
6308d8bd1cadee1d899eb6cb,False,null,11,EV2,12,39,5,null,casos
6308d8bd1cadee1d899eb6cc,False,null,5,EV3,12,39,5,null,casos
6308d8bd1cadee1d899eb6cd,False,null,9,EV4,12,39,5,null,casos
6308d8bd1cadee1d899eb6ce,False,null,20,EV5,12,39,5,null,casos
6308d8bd1cadee1d899eb6cf,False,5.607138307550474,63,questao,12,39,5,12.6,casos
6308d8be1cadee1d899eb6d0,False,null,3,EF1,12,40,5,null,casos
6308d8be1cadee1d899eb6d1,False,0,3,questao,12,40,5,3,casos
6308d8be1cadee1d899eb6d2,False,null,7,EF1,12,41,5,null,casos
6308d8be1cadee1d899eb6d3,False,0,7,questao,12,41,5,7,casos
6308d8be1cadee1d899eb6d4,False,41.17341375208036,416,3,12,Média,5,26,casos
6308d8c21cadee1d899eb6fd,False,null,1,EV1,13,38,5,null,casos
6308d8c31cadee1d899eb6fe,False,null,1,EV2,13,38,5,null,casos
6308d8c31cadee1d899eb6ff,False,null,1,EV3,13,38,5,null,casos
6308d8c31cadee1d899eb700,False,null,1,EV4,13,38,5,null,casos
6308d8c31cadee1d899eb701,False,null,1,EV5,13,38,5,null,casos
6308d8c31cadee1d899eb702,False,0,5,questao,13,38,5,1,casos
6308d8c31cadee1d899eb703,False,null,1,EV1,13,39,5,null,casos
6308d8c31cadee1d899eb704,False,null,1,EV2,13,39,5,null,casos
6308d8c31cadee1d899eb705,False,null,1,EV3,13,39,5,null,casos
6308d8c31cadee1d899eb706,False,null,1,EV4,13,39,5,null,casos
6308d8c31cadee1d899eb707,False,null,1,EV5,13,39,5,null,casos
6308d8c31cadee1d899eb708,False,0,5,questao,13,39,5,1,casos
6308d8c41cadee1d899eb709,False,null,1,EF1,13,40,5,null,casos
6308d8c41cadee1d899eb70a,False,0,1,questao,13,40,5,1,casos
6308d8c41cadee1d899eb70b,False,null,1,EF1,13,41,5,null,casos
6308d8c41cadee1d899eb70c,False,0,1,questao,13,41,5,1,casos
6308d8c41cadee1d899eb70d,False,32.27203704447552,202,3,13,Média,5,12.625,casos
6308d8c81cadee1d899eb736,False,null,1,EV1,14,38,5,null,casos
6308d8c81cadee1d899eb737,False,null,1,EV2,14,38,5,null,casos
6308d8c81cadee1d899eb738,False,null,1,EV3,14,38,5,null,casos
6308d8c91cadee1d899eb739,False,null,1,EV4,14,38,5,null,casos
6308d8c91cadee1d899eb73a,False,null,1,EV5,14,38,5,null,casos
6308d8c91cadee1d899eb73b,False,0,5,questao,14,38,5,1,casos
6308d8c91cadee1d899eb73c,False,null,1,EV1,14,39,5,null,casos
6308d8c91cadee1d899eb73d,False,null,1,EV2,14,39,5,null,casos
6308d8c91cadee1d899eb73e,False,null,1,EV3,14,39,5,null,casos
6308d8c91cadee1d899eb73f,False,null,1,EV4,14,39,5,null,casos
6308d8c91cadee1d899eb740,False,null,1,EV5,14,39,5,null,casos
6308d8c91cadee1d899eb741,False,0,5,questao,14,39,5,1,casos
6308d8c91cadee1d899eb742,False,null,1,EF1,14,40,5,null,casos
6308d8c91cadee1d899eb743,False,0,1,questao,14,40,5,1,casos
6308d8ca1cadee1d899eb744,False,null,1,EF1,14,41,5,null,casos
6308d8ca1cadee1d899eb745,False,0,1,questao,14,41,5,1,casos
6308d8ca1cadee1d899eb746,False,2.3979157616563596,56,3,14,Média,5,3.5,casos
6308d8ce1cadee1d899eb76f,False,null,1,EV1,16,38,5,null,casos
6308d8cf1cadee1d899eb770,False,null,1,EV2,16,38,5,null,casos
6308d8cf1cadee1d899eb771,False,null,1,EV3,16,38,5,null,casos
6308d8cf1cadee1d899eb772,False,null,1,EV4,16,38,5,null,casos
6308d8cf1cadee1d899eb773,False,null,5,EV5,16,38,5,null,casos
6308d8cf1cadee1d899eb774,False,1.6,9,questao,16,38,5,1.8,casos
6308d8cf1cadee1d899eb775,False,null,24,EV1,16,39,5,null,casos
6308d8cf1cadee1d899eb776,False,null,33,EV2,16,39,5,null,casos
6308d8cf1cadee1d899eb777,False,null,21,EV3,16,39,5,null,casos
6308d8cf1cadee1d899eb778,False,null,45,EV4,16,39,5,null,casos
6308d8cf1cadee1d899eb779,False,null,24,EV5,16,39,5,null,casos
6308d8d01cadee1d899eb77a,False,8.777243302996675,147,questao,16,39,5,29.4,casos
6308d8d01cadee1d899eb77b,False,null,14,EF1,16,40,5,null,casos
6308d8d01cadee1d899eb77c,False,0,14,questao,16,40,5,14,casos
6308d8d01cadee1d899eb77d,False,null,5,EF1,16,41,5,null,casos
6308d8d01cadee1d899eb77e,False,0,5,questao,16,41,5,5,casos
6308d8d01cadee1d899eb77f,False,33.8437932825208,285,3,16,Média,5,17.8125,casos
6308d8d41cadee1d899eb7a8,False,null,8,EV1,17,38,5,null,casos
6308d8d41cadee1d899eb7a9,False,null,1,EV2,17,38,5,null,casos
6308d8d41cadee1d899eb7aa,False,null,5,EV3,17,38,5,null,casos
6308d8d51cadee1d899eb7ab,False,null,12,EV4,17,38,5,null,casos
6308d8d51cadee1d899eb7ac,False,null,20,EV5,17,38,5,null,casos
6308d8d51cadee1d899eb7ad,False,6.493073232299171,46,questao,17,38,5,9.2,casos
6308d8d51cadee1d899eb7ae,False,null,16,EV1,17,39,5,null,casos
6308d8d51cadee1d899eb7af,False,null,3,EV2,17,39,5,null,casos
6308d8d51cadee1d899eb7b0,False,null,5,EV3,17,39,5,null,casos
6308d8d51cadee1d899eb7b1,False,null,7,EV4,17,39,5,null,casos
6308d8d51cadee1d899eb7b2,False,null,1,EV5,17,39,5,null,casos
6308d8d51cadee1d899eb7b3,False,5.2,32,questao,17,39,5,6.4,casos
6308d8d51cadee1d899eb7b4,False,null,9,EF1,17,40,5,null,casos
6308d8d61cadee1d899eb7b5,False,0,9,questao,17,40,5,9,casos
6308d8d61cadee1d899eb7b6,False,null,6,EF1,17,41,5,null,casos
6308d8d61cadee1d899eb7b7,False,0,6,questao,17,41,5,6,casos
6308d8d61cadee1d899eb7b8,False,16.046319671501003,294,3,17,Média,5,18.375,casos
6308d8db1cadee1d899eb7e1,False,null,16,EV1,18,38,5,null,casos
6308d8db1cadee1d899eb7e2,False,null,9,EV2,18,38,5,null,casos
6308d8db1cadee1d899eb7e3,False,null,17,EV3,18,38,5,null,casos
6308d8db1cadee1d899eb7e4,False,null,16,EV4,18,38,5,null,casos
6308d8db1cadee1d899eb7e5,False,null,14,EV5,18,38,5,null,casos
6308d8db1cadee1d899eb7e6,False,2.870540018881465,72,questao,18,38,5,14.4,casos
6308d8db1cadee1d899eb7e7,False,null,6,EV1,18,39,5,null,casos
6308d8db1cadee1d899eb7e8,False,null,3,EV2,18,39,5,null,casos
6308d8db1cadee1d899eb7e9,False,null,5,EV3,18,39,5,null,casos
6308d8db1cadee1d899eb7ea,False,null,9,EV4,18,39,5,null,casos
6308d8dc1cadee1d899eb7eb,False,null,10,EV5,18,39,5,null,casos
6308d8dc1cadee1d899eb7ec,False,2.5768197453450252,33,questao,18,39,5,6.6,casos
6308d8dc1cadee1d899eb7ed,False,null,4,EF1,18,40,5,null,casos
6308d8dc1cadee1d899eb7ee,False,0,4,questao,18,40,5,4,casos
6308d8dc1cadee1d899eb7ef,False,null,4,EF1,18,41,5,null,casos
6308d8dc1cadee1d899eb7f0,False,0,4,questao,18,41,5,4,casos
6308d8dc1cadee1d899eb7f1,False,16.746268241014175,244,3,18,Média,5,15.25,casos
6308d8e11cadee1d899eb81a,False,null,12,EV1,19,38,5,null,casos
6308d8e11cadee1d899eb81b,False,null,13,EV2,19,38,5,null,casos
6308d8e11cadee1d899eb81c,False,null,21,EV3,19,38,5,null,casos
6308d8e11cadee1d899eb81d,False,null,28,EV4,19,38,5,null,casos
6308d8e11cadee1d899eb81e,False,null,21,EV5,19,38,5,null,casos
6308d8e11cadee1d899eb81f,False,5.89915248150105,95,questao,19,38,5,19,casos
6308d8e11cadee1d899eb820,False,null,4,EV1,19,39,5,null,casos
6308d8e21cadee1d899eb821,False,null,9,EV2,19,39,5,null,casos
6308d8e21cadee1d899eb822,False,null,1,EV3,19,39,5,null,casos
6308d8e21cadee1d899eb823,False,null,5,EV4,19,39,5,null,casos
6308d8e21cadee1d899eb824,False,null,12,EV5,19,39,5,null,casos
6308d8e21cadee1d899eb825,False,3.867815921162743,31,questao,19,39,5,6.2,casos
6308d8e21cadee1d899eb826,False,null,11,EF1,19,40,5,null,casos
6308d8e21cadee1d899eb827,False,0,11,questao,19,40,5,11,casos
6308d8e21cadee1d899eb828,False,null,2,EF1,19,41,5,null,casos
6308d8e21cadee1d899eb829,False,0,2,questao,19,41,5,2,casos
6308d8e21cadee1d899eb82a,False,23.811433703160336,350,3,19,Média,5,21.875,casos
6308d8e71cadee1d899eb853,False,null,16,EV1,20,38,5,null,casos
6308d8e71cadee1d899eb854,False,null,5,EV2,20,38,5,null,casos
6308d8e71cadee1d899eb855,False,null,5,EV3,20,38,5,null,casos
6308d8e71cadee1d899eb856,False,null,20,EV4,20,38,5,null,casos
6308d8e71cadee1d899eb857,False,null,9,EV5,20,38,5,null,casos
6308d8e71cadee1d899eb858,False,6.0332412515993425,55,questao,20,38,5,11,casos
6308d8e71cadee1d899eb859,False,null,16,EV1,20,39,5,null,casos
6308d8e71cadee1d899eb85a,False,null,17,EV2,20,39,5,null,casos
6308d8e71cadee1d899eb85b,False,null,9,EV3,20,39,5,null,casos
6308d8e71cadee1d899eb85c,False,null,9,EV4,20,39,5,null,casos
6308d8e81cadee1d899eb85d,False,null,20,EV5,20,39,5,null,casos
6308d8e81cadee1d899eb85e,False,4.445222154178574,71,questao,20,39,5,14.2,casos
6308d8e81cadee1d899eb85f,False,null,9,EF1,20,40,5,null,casos
6308d8e81cadee1d899eb860,False,0,9,questao,20,40,5,9,casos
6308d8e81cadee1d899eb861,False,null,26,EF1,20,41,5,null,casos
6308d8e81cadee1d899eb862,False,0,26,questao,20,41,5,26,casos
6308d8e81cadee1d899eb863,False,19.925545005093337,259,3,20,Média,5,16.1875,casos
6308d8ed1cadee1d899eb88c,False,null,4,EV1,21,38,5,null,casos
6308d8ed1cadee1d899eb88d,False,null,9,EV2,21,38,5,null,casos
6308d8ed1cadee1d899eb88e,False,null,5,EV3,21,38,5,null,casos
6308d8ed1cadee1d899eb88f,False,null,4,EV4,21,38,5,null,casos
6308d8ed1cadee1d899eb890,False,null,1,EV5,21,38,5,null,casos
6308d8ed1cadee1d899eb891,False,2.5768197453450252,23,questao,21,38,5,4.6,casos
6308d8ed1cadee1d899eb892,False,null,16,EV1,21,39,5,null,casos
6308d8ed1cadee1d899eb893,False,null,10,EV2,21,39,5,null,casos
6308d8ed1cadee1d899eb894,False,null,5,EV3,21,39,5,null,casos
6308d8ed1cadee1d899eb895,False,null,9,EV4,21,39,5,null,casos
6308d8ed1cadee1d899eb896,False,null,8,EV5,21,39,5,null,casos
6308d8ee1cadee1d899eb897,False,3.6110940170535577,48,questao,21,39,5,9.6,casos
6308d8ee1cadee1d899eb898,False,null,7,EF1,21,40,5,null,casos
6308d8ee1cadee1d899eb899,False,0,7,questao,21,40,5,7,casos
6308d8ee1cadee1d899eb89a,False,null,3,EF1,21,41,5,null,casos
6308d8ee1cadee1d899eb89b,False,0,3,questao,21,41,5,3,casos
6308d8ee1cadee1d899eb89c,False,37.1520839758687,381,3,21,Média,5,23.8125,casos
6308d8f31cadee1d899eb8c5,False,null,12,EV1,22,38,5,null,casos
6308d8f31cadee1d899eb8c6,False,null,5,EV2,22,38,5,null,casos
6308d8f31cadee1d899eb8c7,False,null,9,EV3,22,38,5,null,casos
6308d8f31cadee1d899eb8c8,False,null,12,EV4,22,38,5,null,casos
6308d8f31cadee1d899eb8c9,False,null,21,EV5,22,38,5,null,casos
6308d8f31cadee1d899eb8ca,False,5.2687759489277965,59,questao,22,38,5,11.8,casos
6308d8f31cadee1d899eb8cb,False,null,8,EV1,22,39,5,null,casos
6308d8f31cadee1d899eb8cc,False,null,9,EV2,22,39,5,null,casos
6308d8f31cadee1d899eb8cd,False,null,13,EV3,22,39,5,null,casos
6308d8f31cadee1d899eb8ce,False,null,9,EV4,22,39,5,null,casos
6308d8f41cadee1d899eb8cf,False,null,24,EV5,22,39,5,null,casos
6308d8f41cadee1d899eb8d0,False,5.9531504264548865,63,questao,22,39,5,12.6,casos
6308d8f41cadee1d899eb8d1,False,null,13,EF1,22,40,5,null,casos
6308d8f41cadee1d899eb8d2,False,0,13,questao,22,40,5,13,casos
6308d8f41cadee1d899eb8d3,False,null,6,EF1,22,41,5,null,casos
6308d8f41cadee1d899eb8d4,False,0,6,questao,22,41,5,6,casos
6308d8f41cadee1d899eb8d5,False,18.069202908540266,247,3,22,Média,5,15.4375,casos
6308d8f91cadee1d899eb8fe,False,null,4,EV1,23,38,5,null,casos
6308d8f91cadee1d899eb8ff,False,null,1,EV2,23,38,5,null,casos
6308d8f91cadee1d899eb900,False,null,1,EV3,23,38,5,null,casos
6308d8f91cadee1d899eb901,False,null,8,EV4,23,38,5,null,casos
6308d8f91cadee1d899eb902,False,null,5,EV5,23,38,5,null,casos
6308d8f91cadee1d899eb903,False,2.6381811916545836,19,questao,23,38,5,3.8,casos
6308d8f91cadee1d899eb904,False,null,8,EV1,23,39,5,null,casos
6308d8f91cadee1d899eb905,False,null,5,EV2,23,39,5,null,casos
6308d8f91cadee1d899eb906,False,null,5,EV3,23,39,5,null,casos
6308d8f91cadee1d899eb907,False,null,13,EV4,23,39,5,null,casos
6308d8fa1cadee1d899eb908,False,null,8,EV5,23,39,5,null,casos
6308d8fa1cadee1d899eb909,False,2.925747767665559,39,questao,23,39,5,7.8,casos
6308d8fa1cadee1d899eb90a,False,null,8,EF1,23,40,5,null,casos
6308d8fa1cadee1d899eb90b,False,0,8,questao,23,40,5,8,casos
6308d8fa1cadee1d899eb90c,False,null,4,EF1,23,41,5,null,casos
6308d8fa1cadee1d899eb90d,False,0,4,questao,23,41,5,4,casos
6308d8fa1cadee1d899eb90e,False,32.65061255168117,300,3,23,Média,5,18.75,casos
6308d8fe1cadee1d899eb937,False,null,1,EV1,24,38,5,null,casos
6308d8fe1cadee1d899eb938,False,null,1,EV2,24,38,5,null,casos
6308d8fe1cadee1d899eb939,False,null,1,EV3,24,38,5,null,casos
6308d8ff1cadee1d899eb93a,False,null,1,EV4,24,38,5,null,casos
6308d8ff1cadee1d899eb93b,False,null,1,EV5,24,38,5,null,casos
6308d8ff1cadee1d899eb93c,False,0,5,questao,24,38,5,1,casos
6308d8ff1cadee1d899eb93d,False,null,1,EV1,24,39,5,null,casos
6308d8ff1cadee1d899eb93e,False,null,1,EV2,24,39,5,null,casos
6308d8ff1cadee1d899eb93f,False,null,1,EV3,24,39,5,null,casos
6308d8ff1cadee1d899eb940,False,null,1,EV4,24,39,5,null,casos
6308d8ff1cadee1d899eb941,False,null,1,EV5,24,39,5,null,casos
6308d8ff1cadee1d899eb942,False,0,5,questao,24,39,5,1,casos
6308d8ff1cadee1d899eb943,False,null,1,EF1,24,40,5,null,casos
6308d8ff1cadee1d899eb944,False,0,1,questao,24,40,5,1,casos
6308d9001cadee1d899eb945,False,null,1,EF1,24,41,5,null,casos
6308d9001cadee1d899eb946,False,0,1,questao,24,41,5,1,casos
6308d9001cadee1d899eb947,False,14.644618252108861,197,3,24,Média,5,12.3125,casos
6308d9041cadee1d899eb970,False,null,1,EV1,25,38,5,null,casos
6308d9041cadee1d899eb971,False,null,1,EV2,25,38,5,null,casos
6308d9041cadee1d899eb972,False,null,1,EV3,25,38,5,null,casos
6308d9041cadee1d899eb973,False,null,1,EV4,25,38,5,null,casos
6308d9041cadee1d899eb974,False,null,1,EV5,25,38,5,null,casos
6308d9051cadee1d899eb975,False,0,5,questao,25,38,5,1,casos
6308d9051cadee1d899eb976,False,null,1,EV1,25,39,5,null,casos
6308d9051cadee1d899eb977,False,null,1,EV2,25,39,5,null,casos
6308d9051cadee1d899eb978,False,null,1,EV3,25,39,5,null,casos
6308d9051cadee1d899eb979,False,null,1,EV4,25,39,5,null,casos
6308d9051cadee1d899eb97a,False,null,1,EV5,25,39,5,null,casos
6308d9051cadee1d899eb97b,False,0,5,questao,25,39,5,1,casos
6308d9051cadee1d899eb97c,False,null,1,EF1,25,40,5,null,casos
6308d9051cadee1d899eb97d,False,0,1,questao,25,40,5,1,casos
6308d9051cadee1d899eb97e,False,null,1,EF1,25,41,5,null,casos
6308d9051cadee1d899eb97f,False,0,1,questao,25,41,5,1,casos
6308d9061cadee1d899eb980,False,43.36257026514918,300,3,25,Média,5,18.75,casos
