_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
635730e56a5cdda87ea7b03a;False;null;4;questao;19;40;5;null;casos
635730e56a5cdda87ea7b03b;False;null;0;questao;19;41;5;null;casos
635730e56a5cdda87ea7b03c;False;11,176612486199325;43;3;19;Média;5;10,75;casos
635730eb6a5cdda87ea7b04b;False;null;18;questao;20;38;5;null;casos
635730ec6a5cdda87ea7b04c;False;null;20;questao;20;39;5;null;casos
635730ec6a5cdda87ea7b04d;False;null;1;questao;20;40;5;null;casos
635730ec6a5cdda87ea7b04e;False;null;7;questao;20;41;5;null;casos
635730ec6a5cdda87ea7b04f;False;9,03696114115064;46;3;20;Média;5;11,5;casos
635730f16a5cdda87ea7b05e;False;null;1;questao;21;38;5;null;casos
635730f16a5cdda87ea7b05f;False;null;7;questao;21;39;5;null;casos
635730f16a5cdda87ea7b060;False;null;1;questao;21;40;5;null;casos
635730f16a5cdda87ea7b061;False;null;0;questao;21;41;5;null;casos
635730f16a5cdda87ea7b062;False;3,2015621187164243;9;3;21;Média;5;2,25;casos
635730f76a5cdda87ea7b071;False;null;37;questao;22;38;5;null;casos
635730f86a5cdda87ea7b072;False;null;58;questao;22;39;5;null;casos
635730f86a5cdda87ea7b073;False;null;0;questao;22;40;5;null;casos
635730f86a5cdda87ea7b074;False;null;0;questao;22;41;5;null;casos
635730f86a5cdda87ea7b075;False;28,73296596826254;95;3;22;Média;5;23,75;casos
635730fe6a5cdda87ea7b084;False;null;2;questao;23;38;5;null;casos
635730fe6a5cdda87ea7b085;False;null;5;questao;23;39;5;null;casos
635730fe6a5cdda87ea7b086;False;null;0;questao;23;40;5;null;casos
635730fe6a5cdda87ea7b087;False;null;0;questao;23;41;5;null;casos
635730fe6a5cdda87ea7b088;False;2,362907813126304;7;3;23;Média;5;1,75;casos
635731046a5cdda87ea7b097;False;null;-1;questao;24;38;5;null;casos
635731046a5cdda87ea7b098;False;null;-1;questao;24;39;5;null;casos
635731046a5cdda87ea7b099;False;null;-1;questao;24;40;5;null;casos
635731046a5cdda87ea7b09a;False;null;-1;questao;24;41;5;null;casos
635731056a5cdda87ea7b09b;False;0;-4;3;24;Média;5;-1;casos
6357310c6a5cdda87ea7b0aa;False;null;-1;questao;25;38;5;null;casos
6357310c6a5cdda87ea7b0ab;False;null;-1;questao;25;39;5;null;casos
6357310c6a5cdda87ea7b0ac;False;null;-1;questao;25;40;5;null;casos
6357310c6a5cdda87ea7b0ad;False;null;-1;questao;25;41;5;null;casos
6357310c6a5cdda87ea7b0ae;False;0;-4;3;25;Média;5;-1;casos
