_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
6222283513008a8aa554e3e1;False;1,247219128924647;4;null;21;1;1;1,3333333333333333;casos
6222283513008a8aa554e3e2;False;1,4142135623730951;6;null;21;2;1;2;casos
6222283513008a8aa554e3e3;False;1,4142135623730951;6;null;21;3;1;2;casos
6222283613008a8aa554e3e4;False;0;0;null;21;4;1;0;casos
6222283613008a8aa554e3e5;False;0;3;null;21;5;1;1;casos
6222283613008a8aa554e3e6;False;0,4714045207910317;1;null;21;6;1;0,3333333333333333;casos
6222283613008a8aa554e3e7;False;1,4142135623730951;6;null;21;7;1;2;casos
6222283613008a8aa554e3e8;False;0,4714045207910317;4;null;21;8;1;1,3333333333333333;casos
6222283613008a8aa554e3e9;False;2,165063509461097;30;3;21;Média;1;3,75;casos
6222283813008a8aa554e3fd;False;1,8856180831641267;4;null;22;1;1;1,3333333333333333;casos
6222283813008a8aa554e3fe;False;0,816496580927726;3;null;22;2;1;1;casos
6222283813008a8aa554e3ff;False;0,9428090415820634;2;null;22;3;1;0,6666666666666666;casos
6222283813008a8aa554e400;False;0,4714045207910317;1;null;22;4;1;0,3333333333333333;casos
6222283913008a8aa554e401;False;0,4714045207910317;1;null;22;5;1;0,3333333333333333;casos
6222283913008a8aa554e402;False;2,160246899469287;6;null;22;6;1;2;casos
6222283913008a8aa554e403;False;1,8856180831641267;4;null;22;7;1;1,3333333333333333;casos
6222283913008a8aa554e404;False;0;0;null;22;8;1;0;casos
6222283913008a8aa554e405;False;1,8666480653835098;21;3;22;Média;1;2,625;casos
6222283b13008a8aa554e419;False;0,9428090415820634;2;null;23;1;1;0,6666666666666666;casos
6222283b13008a8aa554e41a;False;0,9428090415820634;2;null;23;2;1;0,6666666666666666;casos
6222283b13008a8aa554e41b;False;6,128258770283412;13;null;23;3;1;4,333333333333333;casos
6222283b13008a8aa554e41c;False;0;0;null;23;4;1;0;casos
